key,name,tilt_deg,vinf_mps,family,score,classification,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,linearization_available,linearization_latest_file
tilt_65__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_fast__seed_referencelinescored_tilt65_v22p5,MidbandGuide_Tilt65_V20,65,20,front_rear_free_flap_elevator,5.68545639936043e-10,exact_trim,2259.41068291603,910.393685570273,-14.6507492407436,0,21.3385869270767,0,44.5795666860693,14.2455281716128,14.0379815900135,44.5795666859483,1,
tilt_65__vinf_22p5__family_front_rear_free_flap_elevator__source_transition_trim_reference_line_scored__seed_interp_20_to_50_f50,ReferenceLineScored_Tilt65_V22p5,65,22.5,front_rear_free_flap_elevator,1.99117560244488e-08,exact_trim,2194.96387458005,946.727389360175,-12.4211226982722,0,-21.8624927165173,0,42.5917545695343,16.5643759961496,15.227325700068,42.5917545716297,1,
tilt_65__vinf_27p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_fast__seed_guide_v27p5_t65_fm60_r0,MidbandGuide_Tilt65_V27p5,65,27.5,front_rear_free_flap_elevator,3.76714868510475e-13,exact_trim,2156.38742624315,507.835959807791,-22.7909403015665,0,13.193667907387,0,41.0354230400525,20.743355280535,18.0544512989319,41.0354230400527,1,
tilt_65__vinf_32p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_forever_scored__seed_history_14,ReferenceLineScored_Tilt65_V32p5,65,32.5,front_rear_free_flap_elevator,1.00535501671523e-09,exact_trim,2036.00074674495,456.128917958555,1.43751571684342,0,24.9118142383774,0,28.8020923599748,28.4793953119279,15.6580344459243,28.8020923600745,1,
tilt_65__vinf_35__family_front_rear_free_flap_elevator__source_transition_trim_reference_line_midband_scored__seed_history_16,ReferenceLineScored_Tilt65_V35,65,35,front_rear_free_flap_elevator,3.79997148513296e-11,exact_trim,1896.17522807101,686.195338158429,14.6807800009008,0,-13.3958842783143,0,22.3295999428123,32.3754746570736,13.2976930604226,22.3295999428123,1,
tilt_65_v_37p5,MidbandGuide_Tilt65_V37p5,65,37.5,front_rear_free_flap_elevator,5.72045381610822e-08,exact_trim,1889.14402309055,103.662516767125,-2.22065852769433,0,-10.9013721890239,0,27.1926392344761,33.3553158855302,17.1368872829393,27.1926392326311,1,
tilt_65__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_50__rear_500,65,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,861.402882705888,500,13.4752061992147,NaN,-7.94917173071784,NaN,-0.00569639408358559,49.9999999999961,-0.00497104154706685,-0.00569639398985405,1,
tilt_65__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_50__rear_200,65,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,869.164647463815,200,13.7550155997053,NaN,-6.50261523472589,NaN,0.0158355696700117,49.9999980904761,0.013819141303193,0.0158355696649125,1,
tilt_65__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_50__rear_300,65,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,867.43914087247,300,13.7180545665915,NaN,-6.77437869533697,NaN,-0.00710945094109102,49.9999996151009,-0.00620416633025895,-0.00710945094066125,1,
tilt_65__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_50__rear_400,65,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,864.77217519823,400,13.61591476381,NaN,-7.21227813026121,NaN,-0.00845247955336697,49.9999994559196,-0.00737617988163296,-0.00845247955359638,1,
tilt_65__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_50__rear_500,65,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,861.402882705888,500,13.4752061992147,NaN,-7.94917173071784,NaN,-0.00569639408358559,49.9999999999961,-0.00497104154706685,-0.00569639398985405,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_700,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,809.985564239561,700,8.94027074536384,NaN,-8.09111639076075,NaN,-0.000943107113930737,54.999999999976,-0.000905317838186462,-0.000943107113478724,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_200,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,823.868100650817,200,9.45054038612129,NaN,-5.53721947896302,NaN,-0.000896279802352567,54.9999999932708,-0.000860366846323747,-0.000896279802351667,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_300,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,822.306760114385,300,9.39824307509904,NaN,-5.79645222277823,NaN,-0.00210355322852447,54.9999999632343,-0.00201926614641094,-0.00210355323506089,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_400,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,820.057905423507,400,9.30296293950006,NaN,-6.18296616878427,NaN,0.00932894321194993,54.9999992709585,0.00895514257333789,0.00932894321194993,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_500,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,817.245859173588,500,9.19442538905845,NaN,-6.66446592501128,NaN,0.0156084907397946,54.9999979591574,0.0149830753220672,0.0156084907399861,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_600,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,813.920512930214,600,9.10399547331271,NaN,-7.20766315757001,NaN,-0.0018680496311666,54.9999999707673,-0.00179319891568013,-0.00186804963116564,1,
tilt_65__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_55__rear_700,65,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,809.985564239561,700,8.94027074536384,NaN,-8.09111639076075,NaN,-0.000943107113930737,54.999999999976,-0.000905317838186462,-0.000943107113478724,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_700,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.423428218923,700,5.76383350295828,NaN,-6.80374815994008,NaN,0.00252097538776102,59.9999999419936,0.00263995925191729,0.00252097538783331,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_200,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,801.883085321356,200,6.21822612835363,NaN,-4.84183583968039,NaN,-0.00155626365936127,60.0000000000547,-0.00162971549155882,-0.00155626365750601,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_300,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,800.682401528457,300,6.16473067835451,NaN,-5.05948321874531,NaN,0.000669091838727202,59.9999999977634,0.000700671335040141,0.000669091838721142,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_400,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,798.886010273058,400,6.01142765003246,NaN,-5.44578211577321,NaN,0.0503770385717749,59.9999768079425,0.0527547046766419,0.0503770386146036,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_500,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.205583431315,500,6.25654620944187,NaN,-5.48795251854893,NaN,-0.148357890250536,59.9997988606489,-0.155359845765393,-0.148357890250543,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_600,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.381273067073,600,5.76852840455016,NaN,-6.36418903315497,NaN,0.0762803292087651,59.9999474899021,0.0798805574034767,0.0762803350960255,1,
tilt_65__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_60__rear_700,65,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.423428218923,700,5.76383350295828,NaN,-6.80374815994008,NaN,0.00252097538776102,59.9999999419936,0.00263995925191729,0.00252097538783331,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_700,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.039238234938,700,3.24999068106102,NaN,-5.86577485619241,NaN,0.000270085779849694,65.0000000003535,0.000306402597868372,0.000270085779838098,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_200,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,801.445814116983,200,3.65372232103557,NaN,-4.2115097340873,NaN,-0.00351248498183274,64.9999998780755,-0.00398478780805204,-0.00351248498152016,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_300,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,800.562800656847,300,3.60937539470619,NaN,-4.39350489528773,NaN,-0.00346275520080272,64.9999998824523,-0.00392837116222281,-0.00346275520137338,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_400,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,799.38478536517,400,3.56756802010256,NaN,-4.62807763421417,NaN,-0.0152725766989288,64.9999976908582,-0.0173261884549182,-0.015272576696461,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_500,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.865945644696,500,3.4999125409056,NaN,-4.94386976065546,NaN,-0.0222230390122201,64.9999951107318,-0.0252112374044636,-0.0222230390122472,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_600,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,796.123567924013,600,3.35530255302616,NaN,-5.39224908596153,NaN,0.0057523358876613,64.9999996724114,0.00652581804887239,0.00575233588767423,1,
tilt_65__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_65__rear_700,65,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.039238234938,700,3.24999068106102,NaN,-5.86577485619241,NaN,0.000270085779849694,65.0000000003535,0.000306402597868372,0.000270085779838098,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_700,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,807.07985801781,700,1.26634166644901,NaN,-5.23040631035181,NaN,0.00284590877966872,69.9999999136497,0.00347693348774253,0.00284590877967518,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_200,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,815.653022219844,200,1.60412521552747,NaN,-3.76503281448721,NaN,0.000119758370260216,70.0000000053859,0.000146312450759764,0.00011975837025847,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_300,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,814.675936393671,300,1.56837347997869,NaN,-3.92622953807356,NaN,-0.000587307180973667,69.9999999963854,-0.000717531081995315,-0.000587307180978142,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_400,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,813.335195735902,400,1.51158252972665,NaN,-4.15850462515905,NaN,0.00236329779803532,69.9999999405028,0.00288731294390834,0.00236329779808903,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_500,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,811.60262487513,500,1.4463575133218,NaN,-4.44935334147953,NaN,0.0015597427908671,69.9999999744601,0.00190558530277951,0.00155974279091843,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_600,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,809.430685959314,600,1.38194639368929,NaN,-4.78974310934501,NaN,-0.00839994185746115,69.9999992494099,-0.0102624649251078,-0.00839994185288471,1,
tilt_65__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_70__rear_700,65,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,807.07985801781,700,1.26634166644901,NaN,-5.23040631035181,NaN,0.00284590877966872,69.9999999136497,0.00347693348774253,0.00284590877967518,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_700,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,822.177673574738,700,-0.521919777139938,NaN,-5.02546116777554,NaN,0.000982968555160378,75.0000000000071,0.00128670282940379,0.000982968554735188,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_200,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,824.770996534238,200,-0.00455302562558399,NaN,-3.59790599873375,NaN,-0.00121998393873413,74.9999999830015,-0.00159695524131304,-0.00121998393873924,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_300,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,824.462345970494,300,-0.0645040880523975,NaN,-3.76710673480257,NaN,0.000793678359548054,75.0000000168002,0.00103892254321347,0.000793678359333175,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_400,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,824.041732314698,400,-0.149153818017202,NaN,-3.99208311553849,NaN,0.00374031293869352,74.9999998412383,0.0048960581841872,0.00374031293866319,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_500,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,823.562761140448,500,-0.262381276656977,NaN,-4.28545597935017,NaN,0.0101252949794285,74.9999988288794,0.0132539800655105,0.0101252949794258,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_600,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,822.808948020833,600,-0.366644892756437,NaN,-4.61038900842319,NaN,-0.0029483031353145,74.9999999083334,-0.00385931977869974,-0.00294830313581266,1,
tilt_65__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_65__V_75__rear_700,65,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,822.177673574738,700,-0.521919777139938,NaN,-5.02546116777554,NaN,0.000982968555160378,75.0000000000071,0.00128670282940379,0.000982968554735188,1,
tilt_67p5__vinf_17p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v17p5_t67p5_f0_r0,MidbandGuide_Tilt67p5_V17p5,67.5,17.5,front_rear_free_flap_elevator,9.35133032623475e-07,exact_trim,2307.99386353198,982.888316760205,4.7455083150806,0,5.08280299872137,0,46.3395891366838,12.0816975495013,12.6602763133253,46.3395891896045,1,
tilt_67p5__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v20_t67p5_f75_rm75,MidbandGuide_Tilt67p5_V20,67.5,20,front_rear_free_flap_elevator,3.91369395913941e-10,exact_trim,2281.50068051431,832.609221123691,-23.8012828581037,0,-1.32344124571795,0,49.0649304175296,13.1040666719981,15.1090514812633,49.0649304174425,1,
tilt_67p5__vinf_25__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_fast__seed_referencelinescored_tilt65_v20,MidbandGuide_Tilt67p5_V25,67.5,25,front_rear_free_flap_elevator,1.18981790958749e-09,exact_trim,2198.80042015596,822.586593609414,12.7787612712823,0,14.1721122585432,0,36.3656651603969,20.1312315660175,14.8234110661283,36.3656651603971,1,
tilt_67p5__vinf_27p5__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_fast__seed_guide_v27p5_t67p5_blend,MidbandGuide_Tilt67p5_V27p5,67.5,27.5,front_rear_free_flap_elevator,9.80203500983187e-08,exact_trim,2149.53373181257,543.122147185773,-17.7923504782396,0,-4.60140292964881,0,42.2866940766314,20.3441526868559,18.5031200563028,42.2866940713239,1,
tilt_67p5__vinf_30__family_front_rear_free_flap_elevator__source_transition_trim_uppermid_bridge_fast__seed_entry_midbandguide_tilt65_v25,MidbandGuide_Tilt67p5_V30,67.5,30,front_rear_free_flap_elevator,3.03670197249566e-10,exact_trim,2113.73496175752,267.438756839905,-21.5349554300316,0,-3.50913395171433,0,41.3684697562495,22.5142464088271,19.8269692248549,41.368469756244,1,
tilt_70__vinf_20__family_front_rear_free_flap_elevator__source_transition_trim_lowmid_guidegrid_scored__seed_guide_v20_t70_fm150_rm150,MidbandGuide_Tilt70_V20,70,20,front_rear_free_flap_elevator,1.50345648771076e-11,exact_trim,2315.0990617467,983.023381715982,24.9999938076412,0,-16.2010801174523,0,42.7960093205997,14.6755437229244,13.5878039593061,42.7960093205997,1,
tilt_70__vinf_25__family_front_rear_free_flap_elevator__source_transition_trim_reference_line_midband_scored__seed_history_16,ReferenceLineScored_Tilt70_V25,70,25,front_rear_free_flap_elevator,7.234423855236e-09,exact_trim,2258.14722948316,3.96898275014057,-20.1269954944401,0,25.0000000000154,0,47.4698036070186,16.8994669629042,18.4230295125915,47.4698036042336,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_700,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,850.666582785245,700,13.7532881547427,NaN,-10.4653889762772,NaN,-0.151757021096301,49.9998246151515,-0.132432829212493,-0.151757021096306,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_200,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,865.525848922839,200,14.2069365228984,NaN,-6.99364527649083,NaN,-0.000848527027550778,49.999999994517,-0.000740479521119044,-0.000848527027550806,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_300,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,863.897793600412,300,14.1836326352997,NaN,-7.25094726645592,NaN,-0.0331612832340928,49.9999916257162,-0.0289386772559185,-0.033161283280371,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_400,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,860.866084854512,400,13.9940383031689,NaN,-7.92895470603322,NaN,0.0161642871669123,49.9999980344833,0.0141060013583293,0.0161642870793372,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_500,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,857.734402593195,500,13.8975489402712,NaN,-8.61757794498121,NaN,-0.00997207800010489,49.999999999998,-0.00870227937011628,-0.009972077500338,1,
tilt_70__vinf_50__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_70__V_50__rear_700,70,50,cruise_flap_elevator_rear_fixed,NaN,exact_trim,850.666582785245,700,13.7532881547427,NaN,-10.4653889762772,NaN,-0.151757021096301,49.9998246151515,-0.132432829212493,-0.151757021096306,1,
